Mindat_id,Deposit_type,age_category,litho_class,Latitude,Longitude,age_midpoint_ma,lithology_A_class,lithology_A_status,lithology_A_source
205857.0,Porphyry,Cenozoic,other,-28.6333333333,-69.8833333333,33.5,other,other,Macrostrat_original
205858.0,Porphyry,Cenozoic,other,-22.9666666667,-69.0583333333,41.55,other,other,Macrostrat_original
205859.0,Porphyry,Cenozoic,other,-27.7833333333,-69.2333333333,13.89,other,other,Macrostrat_original
205860.0,Porphyry,Cenozoic,other,-22.975463130546,-69.061440941728,44.3,other,other,Macrostrat_original
205861.0,Porphyry,Cenozoic,other,-21.9538888889,-68.7355555556,33.2,other,other,Macrostrat_original
205862.0,Porphyry,Cenozoic,other,-20.9016666667,-68.8852777778,35.0,other,other,Macrostrat_original
205864.0,Porphyry,Cenozoic,other,-22.9877777778,-69.0763888889,36.69,other,other,Macrostrat_original
205923.0,Porphyry,Cenozoic,other,-27.2666666667,-66.65,8.5,other,other,Macrostrat_original
205926.0,Porphyry,Cenozoic,other,-27.4,-66.55,7.1,other,other,Macrostrat_original
205927.0,Porphyry,Cenozoic,other,-27.2833333333,-66.5666666667,7.9,other,other,Macrostrat_original
205928.0,Porphyry,Cenozoic,other,-26.3,-67.9,14.15,other,other,Macrostrat_original
205929.0,Porphyry,Unknown,other,-27.3833333333,-66.2166666667,,other,other,Macrostrat_original
205930.0,Porphyry,Paleozoic,other,-30.0,-69.1666666667,261.0,other,other,Macrostrat_original
205932.0,Porphyry,Unknown,volcanic,-30.9333333333,-69.6333333333,,volcanic,resolved,Macrostrat_original
205933.0,Porphyry,Cenozoic,volcanic,-31.2416666667,-70.1766666667,65.0,volcanic,resolved,Macrostrat_original
205935.0,Porphyry,Cenozoic,mafic,-18.1066666667,178.178333333,6.0,mafic,resolved,Macrostrat_original
205936.0,Porphyry,Cenozoic,volcanic,39.8116666667,25.1922222222,52.5,volcanic,resolved,Macrostrat_original
205937.0,Porphyry,Cenozoic,metamorphic,41.019946,25.746143,19.6,metamorphic,resolved,Macrostrat_original
205938.0,Porphyry,Unknown,carbonate,41.089063397424,23.130098848306,,carbonate,resolved,Macrostrat_original
205939.0,Porphyry,Unknown,volcanic,18.5166666667,-70.25,,volcanic,resolved,Macrostrat_original
205942.0,Porphyry,Cenozoic,other,-22.4666666667,-68.9666666667,35.5,other,other,Macrostrat_original
205943.0,Porphyry,Cenozoic,other,-23.3,-69.2333333333,63.5,other,other,Macrostrat_original
205944.0,Porphyry,Cenozoic,other,-22.37964284915,-68.914602851868,33.5,other,other,Macrostrat_original
205945.0,Porphyry,Cenozoic,other,-21.9166666667,-69.8333333333,15.99,other,other,Macrostrat_original
205947.0,Porphyry,Cenozoic,other,-22.4166666667,-68.95,37.900000000000006,other,other,Macrostrat_original
205949.0,Porphyry,Cenozoic,other,-32.4075,-70.425,11.35,other,other,Macrostrat_original
205950.0,Porphyry,Mesozoic,volcanic,-46.0333333333,-72.15,85.0,volcanic,resolved,Macrostrat_original
205951.0,Porphyry,Unknown,felsic,-18.5933333333,-69.45,,felsic,resolved,Macrostrat_original
205952.0,Porphyry,Cenozoic,other,-28.5,-70.3,64.0,other,other,Macrostrat_original
205978.0,Porphyry,Mesozoic,felsic,31.6591666667,53.8497222222,112.0,felsic,resolved,Macrostrat_original
205979.0,Porphyry,Cenozoic,carbonate,31.5763888889,53.8233333333,29.0,carbonate,resolved,Macrostrat_original
205981.0,Porphyry,Paleozoic,other,46.9897222222,74.9872222222,329.5,other,other,Macrostrat_original
205982.0,Porphyry,Paleozoic,felsic,49.1591666667,75.6008333333,308.5,felsic,resolved,Macrostrat_original
205983.0,Porphyry,Unknown,other,52.3333333333,62.1833333333,,other,other,Macrostrat_original
205984.0,Porphyry,Paleozoic,felsic,50.152366,73.004547,410.0,felsic,resolved,Macrostrat_original
205985.0,Porphyry,Precambrian,other,51.846900508083,74.291111826897,552.5,other,other,Macrostrat_original
205986.0,Porphyry,Mesozoic,volcanic,19.3833333333,-100.683333333,136.0,volcanic,resolved,Macrostrat_original
205987.0,Porphyry,Precambrian,volcanic,19.1166666667,-102.916666667,1012.45,volcanic,resolved,Macrostrat_original
205988.0,Porphyry,Cenozoic,volcanic,19.0013888889,-101.955555556,32.5,volcanic,resolved,Macrostrat_original
205989.0,Porphyry,Cenozoic,metamorphic,15.3188888889,-92.3305555556,5.8,metamorphic,resolved,Macrostrat_original
205991.0,Porphyry,Mesozoic,felsic,27.0516666667,-108.341111111,200.0,felsic,resolved,Macrostrat_original
205992.0,Porphyry,Cenozoic,felsic,26.2522222222,-107.329444444,46.3,felsic,resolved,Macrostrat_original
205993.0,Porphyry,Cenozoic,mafic,19.45,-96.85,3.95,mafic,resolved,Macrostrat_original
205994.0,Porphyry,Cenozoic,felsic,31.0555555556,-110.420833333,63.0,felsic,resolved,Macrostrat_original
205996.0,Porphyry,Cenozoic,felsic,25.6680555556,-107.351111111,53.7,felsic,resolved,Macrostrat_original
205998.0,Porphyry,Cenozoic,volcanic,26.7236111111,-108.233333333,57.2,volcanic,resolved,Macrostrat_original
206003.0,Porphyry,Unknown,other,-5.715,-79.2069444444,,other,other,Macrostrat_original
206004.0,Porphyry,Unknown,other,-13.9291666667,-75.35,,other,other,Macrostrat_original
206005.0,Porphyry,Cenozoic,other,-17.097725754867,-70.627246168525,54.0,other,other,Macrostrat_original
206008.0,Porphyry,Cenozoic,volcanic,-14.9083333333,-71.3133333333,33.0,volcanic,resolved,Macrostrat_original
206009.0,Porphyry,Cenozoic,other,-6.08333333333,-79.2833333333,15.0,other,other,Macrostrat_original
206012.0,Porphyry,Mesozoic,felsic,44.095,22.0941666667,85.07,felsic,resolved,Macrostrat_original
206013.0,Porphyry,Cenozoic,volcanic,43.2333333333,20.7166666667,28.45,volcanic,resolved,Macrostrat_original
206050.0,VMS,Precambrian,mafic,-21.304821351187,119.27789306641,3250.0,mafic,resolved,Macrostrat_original
206052.0,VMS,Precambrian,metamorphic,-21.122252058441,119.25905055786,3250.0,metamorphic,resolved,Macrostrat_original
206070.0,IOCG,Precambrian,felsic,-21.8,140.716666667,1532.5,felsic,resolved,Macrostrat_original
206132.0,Porphyry,Cenozoic,carbonate,45.869722222222,22.870833333333,12.8,carbonate,resolved,Macrostrat_original
206134.0,Porphyry,Unknown,carbonate,44.75,21.95,,carbonate,resolved,Macrostrat_original
206135.0,Porphyry,Mesozoic,other,45.5666666667,22.2333333333,76.555,other,other,Macrostrat_original
206136.0,Porphyry,Cenozoic,volcanic,46.2666666667,22.15,8.45,volcanic,resolved,Macrostrat_original
206137.0,Porphyry,Unknown,metamorphic,44.75,22.0,,metamorphic,resolved,Macrostrat_original
206138.0,Porphyry,Unknown,other,45.55,22.35,,other,other,Macrostrat_original
206139.0,Porphyry,Cenozoic,carbonate,46.15,22.85,11.355,carbonate,resolved,Macrostrat_original
206140.0,Porphyry,Cenozoic,carbonate,46.0611111111,22.9666666667,11.335,carbonate,resolved,Macrostrat_original
206141.0,Porphyry,Cenozoic,carbonate,46.1666666667,22.9,14.15,carbonate,resolved,Macrostrat_original
206142.0,Porphyry,Unknown,other,50.4666666667,19.6166666667,,other,other,Macrostrat_original
206143.0,Porphyry,Unknown,carbonate,50.1166666667,19.95,,carbonate,resolved,Macrostrat_original
206145.0,Porphyry,Mesozoic,other,58.9666666667,152.683333333,115.475,other,other,Macrostrat_original
206147.0,Porphyry,Mesozoic,siliciclastic,66.6,164.566666667,141.8,siliciclastic,resolved,Macrostrat_original
206148.0,Porphyry,Cenozoic,siliciclastic,66.4833333333,164.733333333,22.2,siliciclastic,resolved,Macrostrat_original
206152.0,Porphyry,Cenozoic,other,54.2833333333,157.666666667,14.15,other,other,Macrostrat_original
206153.0,Porphyry,Mesozoic,other,59.7166666667,150.316666667,94.5,other,other,Macrostrat_original
206154.0,Porphyry,Mesozoic,other,59.25,153.766666667,122.55,other,other,Macrostrat_original
206156.0,Porphyry,Cenozoic,other,53.75,126.616666667,10.5,other,other,Macrostrat_original
206157.0,Porphyry,Paleozoic,other,54.05,89.5666666667,355.5,other,other,Macrostrat_original
206158.0,Porphyry,Paleozoic,felsic,53.2333333333,60.5666666667,340.0,felsic,resolved,Macrostrat_original
206159.0,Porphyry,Paleozoic,felsic,53.0875,57.4683333333,351.5,felsic,resolved,Macrostrat_original
206160.0,Porphyry,Paleozoic,carbonate,54.7166666667,61.0666666667,338.5,carbonate,resolved,Macrostrat_original
206163.0,Porphyry,Unknown,other,41.0977777778,70.1258333333,,other,other,Macrostrat_original
206167.0,Porphyry,Paleozoic,volcanic,40.7986111111,69.7061111111,347.5,volcanic,resolved,Macrostrat_original
206169.0,Porphyry,Paleozoic,other,40.7769444444,69.7791666667,289.5,other,other,Macrostrat_original
206170.0,Porphyry,Cenozoic,mafic,-9.61194,160.16424,28.45,mafic,resolved,Macrostrat_original
206171.0,Porphyry,Cenozoic,mafic,-9.36666666667,159.733333333,2.655,mafic,resolved,Macrostrat_original
206172.0,Porphyry,Cenozoic,mafic,-9.43333333333,159.833333333,24.4,mafic,resolved,Macrostrat_original
206173.0,Porphyry,Cenozoic,mafic,-8.08333333333,157.516666667,3.95,mafic,resolved,Macrostrat_original
206176.0,Porphyry,Mesozoic,siliciclastic,66.525,19.8136111111,94.5,siliciclastic,resolved,Macrostrat_original
206180.0,Porphyry,Unknown,mafic,10.1333333333,124.25,,mafic,resolved,Macrostrat_original
206190.0,Porphyry,Cenozoic,other,11.8166666667,125.25,10.65,other,other,Macrostrat_original
206191.0,Porphyry,Cenozoic,other,9.43333333333,122.7,19.5,other,other,Macrostrat_original
206195.0,Porphyry,Cenozoic,other,9.58333333333,122.566666667,17.5,other,other,Macrostrat_original
206196.0,Porphyry,Unknown,other,9.56666666667,122.633333333,,other,other,Macrostrat_original
206199.0,Porphyry,Unknown,other,13.5,121.883333333,,other,other,Macrostrat_original
206202.0,Porphyry,Cenozoic,other,13.424352095715,121.98377421588,20.5,other,other,Macrostrat_original
206205.0,Porphyry,Cenozoic,other,9.6002021352618,125.55099008653,3.95,other,other,Macrostrat_original
206207.0,Porphyry,Unknown,other,7.55,126.166666667,,other,other,Macrostrat_original
206208.0,Porphyry,Unknown,other,7.59166666667,126.066666667,,other,other,Macrostrat_original
206210.0,Porphyry,Cenozoic,other,7.35,126.016666667,10.65,other,other,Macrostrat_original
206211.0,Porphyry,Unknown,other,6.56666666667,124.4,,other,other,Macrostrat_original
206212.0,Porphyry,Cenozoic,volcanic,40.8566666667,39.6530555556,60.65,volcanic,resolved,Macrostrat_original
206213.0,Porphyry,Mesozoic,metamorphic,41.8333333333,27.6783333333,75.0,metamorphic,resolved,Macrostrat_original
206214.0,Porphyry,Mesozoic,metamorphic,41.9333333333,27.45,81.69999999999999,metamorphic,resolved,Macrostrat_original
206217.0,Porphyry,Mesozoic,metamorphic,41.9113888889,27.3166666667,73.95,metamorphic,resolved,Macrostrat_original
206218.0,Porphyry,Mesozoic,volcanic,41.2229,41.9574,123.565,volcanic,resolved,Macrostrat_original
206219.0,Porphyry,Cenozoic,metamorphic,39.2666666667,39.6,36.0,metamorphic,resolved,Macrostrat_original
206220.0,Porphyry,Cenozoic,volcanic,40.9261111111,35.44,37.9,volcanic,resolved,Macrostrat_original
206222.0,Porphyry,Unknown,felsic,39.630195375142,27.106821860005,,felsic,resolved,Macrostrat_original
206223.0,Porphyry,Cenozoic,other,40.5775,40.9045,60.65,other,other,Macrostrat_original
206293.0,Porphyry,Cenozoic,felsic,38.9219444444,46.1883333333,39.5,felsic,resolved,Macrostrat_original
206294.0,Porphyry,Mesozoic,felsic,41.1047222222,44.8566666667,145.5,felsic,resolved,Macrostrat_original
206295.0,Porphyry,Mesozoic,felsic,39.1,46.4666666667,143.5,felsic,resolved,Macrostrat_original
206296.0,Porphyry,Cenozoic,other,39.375,46.0227777778,22.0,other,other,Macrostrat_original
206299.0,Porphyry,Paleozoic,metamorphic,41.8,22.8666666667,315.0,metamorphic,resolved,Macrostrat_original
206300.0,Porphyry,Cenozoic,metamorphic,41.3666666667,22.8166666667,35.599999999999994,metamorphic,resolved,Macrostrat_original
206301.0,Porphyry,Cenozoic,metamorphic,41.6166666667,22.8833333333,22.0,metamorphic,resolved,Macrostrat_original
206303.0,Porphyry,Cenozoic,felsic,-2.01666666667,146.883333333,15.0,felsic,resolved,Macrostrat_original
206304.0,Porphyry,Cenozoic,felsic,-2.11666666667,146.95,13.5,felsic,resolved,Macrostrat_original
206306.0,Porphyry,Cenozoic,other,-5.01666666667,141.216666667,3.95,other,other,Macrostrat_original
206307.0,Porphyry,Cenozoic,other,-5.06666666667,141.333333333,3.65,other,other,Macrostrat_original
206308.0,Porphyry,Unknown,volcanic,-6.75,146.283333333,,volcanic,resolved,Macrostrat_original
206309.0,Porphyry,Cenozoic,volcanic,-9.3,147.583333333,4.42,volcanic,resolved,Macrostrat_original
206311.0,Porphyry,Unknown,felsic,-24.1333333333,-66.6,,felsic,resolved,Macrostrat_original
206312.0,Porphyry,Cenozoic,felsic,-25.1444444444,-66.7625,15.0,felsic,resolved,Macrostrat_original
206314.0,Porphyry,Cenozoic,felsic,-24.5666666667,-67.7833333333,29.0,felsic,resolved,Macrostrat_original
206315.0,Porphyry,Cenozoic,felsic,-24.5833333333,-67.7333333333,31.3,felsic,resolved,Macrostrat_original
206317.0,Porphyry,Paleozoic,other,-32.1377777778,-69.4391666667,263.5,other,other,Macrostrat_original
206318.0,Porphyry,Mesozoic,other,-32.25,-69.4333333333,144.0,other,other,Macrostrat_original
206319.0,Porphyry,Cenozoic,volcanic,-37.4325,-70.4666666667,45.0,volcanic,resolved,Macrostrat_original
206321.0,Porphyry,Cenozoic,other,-32.4166666667,-69.0833333333,13.75,other,other,Macrostrat_original
206322.0,Porphyry,Cenozoic,other,-32.4833333333,-69.1,13.75,other,other,Macrostrat_original
206323.0,Porphyry,Mesozoic,volcanic,40.0166666667,46.75,135.0,volcanic,resolved,Macrostrat_original
206324.0,Porphyry,Mesozoic,volcanic,40.6333333333,45.85,135.0,volcanic,resolved,Macrostrat_original
206325.0,Porphyry,Cenozoic,volcanic,40.575991933259,45.803415911642,44.85,volcanic,resolved,Macrostrat_original
206326.0,Porphyry,Mesozoic,volcanic,40.5134,46.0806,135.0,volcanic,resolved,Macrostrat_original
206328.0,Porphyry,Unknown,mafic,22.1166666667,-80.0333333333,,mafic,resolved,Macrostrat_original
206330.0,Porphyry,Unknown,other,9.69722222222,-83.3583333333,,other,other,Macrostrat_original
206331.0,Porphyry,Unknown,felsic,9.36944444444,-82.9763888889,,felsic,resolved,Macrostrat_original
206332.0,Porphyry,Precambrian,metamorphic,-28.053341290713,16.895548619208,1930.0,metamorphic,resolved,Macrostrat_original
206333.0,Porphyry,Precambrian,metamorphic,-28.697125,17.887326,1800.0,metamorphic,resolved,Macrostrat_original
206334.0,Porphyry,Unknown,other,23.7083333333,95.5166666667,,other,other,Macrostrat_original
206377.0,Porphyry,Precambrian,felsic,49.845,-91.085,2500.0,felsic,resolved,Macrostrat_original
206378.0,Porphyry,Precambrian,mafic,47.0430555556,-84.6152777778,1070.0,mafic,resolved,Macrostrat_original
206380.0,Porphyry,Precambrian,volcanic,48.2527777778,-79.0686111111,2700.0,volcanic,resolved,Macrostrat_original
206381.0,Porphyry,Precambrian,volcanic,46.085,-60.3541666667,621.0,volcanic,resolved,Macrostrat_original
206382.0,Porphyry,Unknown,felsic,62.3416666667,-136.691666667,,felsic,resolved,Macrostrat_original
206383.0,Porphyry,Mesozoic,felsic,62.7361111111,-138.829166667,73.66499999999999,felsic,resolved,Macrostrat_original
206384.0,Porphyry,Mesozoic,felsic,62.4166666667,-137.616666667,76.43,felsic,resolved,Macrostrat_original
206394.0,Porphyry,Cenozoic,felsic,49.2555555556,-125.983333333,44.85,felsic,resolved,Macrostrat_original
206395.0,Porphyry,Unknown,volcanic,49.5125,-123.36777777778,,volcanic,resolved,Macrostrat_original
206396.0,Porphyry,Mesozoic,volcanic,53.6811111111,-127.178055556,82.0,volcanic,resolved,Macrostrat_original
206397.0,Porphyry,Mesozoic,volcanic,57.06,-126.759444444,202.7,volcanic,resolved,Macrostrat_original
206398.0,Porphyry,Mesozoic,volcanic,57.0058333333,-126.750833333,199.6,volcanic,resolved,Macrostrat_original
206399.0,Porphyry,Unknown,mafic,51.313333333333,-121.08888888889,,mafic,resolved,Macrostrat_original
206400.0,Porphyry,Mesozoic,felsic,50.450727661956,-121.03843802177,197.0,felsic,resolved,Macrostrat_original
206402.0,Porphyry,Mesozoic,volcanic,51.1044444444,-123.4,85.0,volcanic,resolved,Macrostrat_original
206403.0,Porphyry,Mesozoic,volcanic,57.3641666667,-130.990277778,220.0,volcanic,resolved,Macrostrat_original
206419.0,Porphyry,Unknown,felsic,50.643333333333,-120.42444444444,,felsic,resolved,Macrostrat_original
206420.0,Porphyry,Mesozoic,mafic,50.6141666667,-120.530833333,205.5,mafic,resolved,Macrostrat_original
206423.0,Porphyry,Mesozoic,volcanic,49.6483333333,-120.526111111,173.55,volcanic,resolved,Macrostrat_original
206425.0,Porphyry,Mesozoic,felsic,50.4941666667,-120.996666667,200.0,felsic,resolved,Macrostrat_original
206428.0,Porphyry,Unknown,volcanic,49.2933333333,-120.759444444,,volcanic,resolved,Macrostrat_original
206429.0,Porphyry,Mesozoic,volcanic,53.7583333333,-127.215,82.5,volcanic,resolved,Macrostrat_original
206430.0,Porphyry,Mesozoic,felsic,49.8833333333,-117.366666667,183.0,felsic,resolved,Macrostrat_original
206434.0,Porphyry,Mesozoic,volcanic,58.4838888889,-129.107222222,186.0,volcanic,resolved,Macrostrat_original
206435.0,Porphyry,Mesozoic,felsic,52.5180555556,-122.2875,210.0,felsic,resolved,Macrostrat_original
206436.0,Porphyry,Unknown,felsic,50.430071782043,-120.99992603737,,felsic,resolved,Macrostrat_original
206437.0,Porphyry,Unknown,felsic,54.852222222222,-127.68972222222,,felsic,resolved,Macrostrat_original
206438.0,Porphyry,Mesozoic,felsic,52.5544444444,-121.641666667,202.0,felsic,resolved,Macrostrat_original
206439.0,Porphyry,Mesozoic,volcanic,53.6736111111,-127.056944444,84.0,volcanic,resolved,Macrostrat_original
206448.0,Porphyry,Mesozoic,volcanic,56.6666666667,-131.0925,195.0,volcanic,resolved,Macrostrat_original
206449.0,Porphyry,Mesozoic,other,53.535,-127.2375,86.0,other,other,Macrostrat_original
206451.0,Porphyry,Unknown,volcanic,58.253611111111,-129.82666666667,,volcanic,resolved,Macrostrat_original
206452.0,Porphyry,Mesozoic,volcanic,55.126128299635,-124.02642917616,185.5,volcanic,resolved,Macrostrat_original
206453.0,Porphyry,Cenozoic,volcanic,54.809722222222,-126.89611111111,52.5,volcanic,resolved,Macrostrat_original
206454.0,Porphyry,Mesozoic,volcanic,54.0166666667,-126.99,73.5,volcanic,resolved,Macrostrat_original
206455.0,Porphyry,Mesozoic,felsic,55.915833333333,-125.51361111111,172.0,felsic,resolved,Macrostrat_original
206456.0,Porphyry,Cenozoic,felsic,53.8036111111,-127.435,49.5,felsic,resolved,Macrostrat_original
206458.0,Porphyry,Cenozoic,siliciclastic,51.1333333333,-122.614166667,56.5,siliciclastic,resolved,Macrostrat_original
206459.0,Porphyry,Unknown,felsic,50.710555555556,-127.97222222222,,felsic,resolved,Macrostrat_original
206460.0,Porphyry,Mesozoic,volcanic,57.736346377519,-129.75351309812,202.5,volcanic,resolved,Macrostrat_original
206462.0,Porphyry,Mesozoic,felsic,55.9269444444,-125.431111111,184.0,felsic,resolved,Macrostrat_original
206464.0,Porphyry,Cenozoic,carbonate,55.2477777778,-126.166388889,50.0,carbonate,resolved,Macrostrat_original
206465.0,Porphyry,Unknown,felsic,50.5833333333,-120.966666667,,felsic,resolved,Macrostrat_original
206466.0,Porphyry,Unknown,mafic,49.148055555556,-117.33694444444,,mafic,resolved,Macrostrat_original
206467.0,Porphyry,Mesozoic,volcanic,57.2166666667,-126.716666667,250.0,volcanic,resolved,Macrostrat_original
206690.0,VMS,Paleozoic,mafic,49.198825,-56.157344444444,445.0,mafic,resolved,Macrostrat_original
206850.0,Porphyry,Cenozoic,other,0.333055555556,-78.5830555556,6.5,other,other,Macrostrat_original
206851.0,Porphyry,Mesozoic,other,-3.6,-78.5,173.55,other,other,Macrostrat_original
206852.0,Porphyry,Cenozoic,other,-1.56638888889,-79.1330555556,15.0,other,other,Macrostrat_original
206853.0,Porphyry,Mesozoic,other,-3.78305555556,-78.6,173.55,other,other,Macrostrat_original
206854.0,Porphyry,Cenozoic,other,-4.33305555556,-80.0,14.15,other,other,Macrostrat_original
206855.0,Porphyry,Cenozoic,other,-4.2,-79.5830555556,14.15,other,other,Macrostrat_original
206856.0,Porphyry,Cenozoic,other,-2.93305555556,-79.4163888889,10.74,other,other,Macrostrat_original
206858.0,Porphyry,Cenozoic,other,-3.58305555556,-79.3330555556,9.6,other,other,Macrostrat_original
206859.0,Porphyry,Cenozoic,other,-3.05,-79.683333,19.3,other,other,Macrostrat_original
206860.0,Porphyry,Cenozoic,other,-1.38305555556,-79.1163888889,20.0,other,other,Macrostrat_original
206889.0,Porphyry,Mesozoic,carbonate,-23.6897222222,150.629722222,246.0,carbonate,resolved,Macrostrat_original
206890.0,Porphyry,Mesozoic,felsic,-23.6,150.4,245.0,felsic,resolved,Macrostrat_original
206892.0,Porphyry,Paleozoic,felsic,-20.5697222222,148.26,265.0,felsic,resolved,Macrostrat_original
206893.0,Porphyry,Mesozoic,felsic,-25.242444561942,151.6252116256,250.0,felsic,resolved,Macrostrat_original
206895.0,Porphyry,Mesozoic,felsic,-24.8072222222,150.872777778,235.0,felsic,resolved,Macrostrat_original
206896.0,Porphyry,Paleozoic,felsic,-20.4244444444,146.778333333,285.0,felsic,resolved,Macrostrat_original
206897.0,Porphyry,Mesozoic,felsic,-23.6108333333,150.4575,250.0,felsic,resolved,Macrostrat_original
206898.0,Porphyry,Mesozoic,felsic,-24.8163888889,151.366388889,235.0,felsic,resolved,Macrostrat_original
206900.0,Porphyry,Mesozoic,mafic,-25.6434,151.8514,235.0,mafic,resolved,Macrostrat_original
206901.0,Porphyry,Mesozoic,mafic,-24.6680555556,150.876111111,235.0,mafic,resolved,Macrostrat_original
206902.0,Porphyry,Paleozoic,felsic,-18.2533333333,143.423333333,310.0,felsic,resolved,Macrostrat_original
206903.0,Porphyry,Paleozoic,carbonate,-20.5783333333,146.9775,285.0,carbonate,resolved,Macrostrat_original
206905.0,Porphyry,Unknown,felsic,-20.2,147.95,,felsic,resolved,Macrostrat_original
206906.0,Porphyry,Unknown,siliciclastic,-20.9166666667,148.0,,siliciclastic,resolved,Macrostrat_original
206908.0,Porphyry,Cenozoic,other,29.2705555556,61.5844444444,21.0,other,other,Macrostrat_original
206910.0,Porphyry,Cenozoic,other,29.554444,64.504166,21.0,other,other,Macrostrat_original
206911.0,Porphyry,Cenozoic,other,29.1225,62.194166,14.9,other,other,Macrostrat_original
206942.0,Porphyry,Cenozoic,other,-11.6,-76.133333,7.5,other,other,Macrostrat_original
206943.0,Porphyry,Cenozoic,other,-6.76138888889,-78.6055555556,10.5,other,other,Macrostrat_original
206944.0,Porphyry,Cenozoic,other,-16.5455555556,-71.5525,57.0,other,other,Macrostrat_original
206945.0,Porphyry,Cenozoic,other,-17.6813888889,-69.9005555556,60.65,other,other,Macrostrat_original
206946.0,Porphyry,Cenozoic,volcanic,-14.07164,-72.33606,35.6,volcanic,resolved,Macrostrat_original
206947.0,Porphyry,Cenozoic,other,-8.21527777778,-77.7713888889,15.3,other,other,Macrostrat_original
206948.0,Porphyry,Cenozoic,volcanic,-14.9797222222,-71.3063888889,38.0,volcanic,resolved,Macrostrat_original
206949.0,Porphyry,Unknown,other,-7.11777777778,-78.5752777778,,other,other,Macrostrat_original
206950.0,Porphyry,Cenozoic,other,-14.4613888889,-72.9930555556,35.9,other,other,Macrostrat_original
206951.0,Porphyry,Cenozoic,volcanic,-14.1577777778,-73.1330555556,32.0,volcanic,resolved,Macrostrat_original
206952.0,Porphyry,Cenozoic,volcanic,-15.6247222222,-70.9913888889,12.8,volcanic,resolved,Macrostrat_original
206953.0,Porphyry,Cenozoic,volcanic,-14.9519444444,-71.2625,31.0,volcanic,resolved,Macrostrat_original
206956.0,Porphyry,Cenozoic,volcanic,-14.181111,-72.348055,14.15,volcanic,resolved,Macrostrat_original
206957.0,Porphyry,Cenozoic,volcanic,-14.96,-71.3463888889,36.2,volcanic,resolved,Macrostrat_original
206958.0,Porphyry,Mesozoic,other,-6.725,-78.6691666667,165.2,other,other,Macrostrat_original
206959.0,Porphyry,Unknown,other,-13.6858333333,-75.0927777778,,other,other,Macrostrat_original
206960.0,Porphyry,Unknown,other,-13.2344444444,-75.9163888889,,other,other,Macrostrat_original
206962.0,Porphyry,Cenozoic,other,-8.775,-77.991666666667,14.7,other,other,Macrostrat_original
207056.0,Porphyry,Unknown,other,-16.7733333333,-71.3575,,other,other,Macrostrat_original
207057.0,Porphyry,Cenozoic,other,-6.35805555556,-79.1191666667,12.0,other,other,Macrostrat_original
207058.0,Porphyry,Unknown,other,-12.9755555556,-76.1391666667,,other,other,Macrostrat_original
207059.0,Porphyry,Cenozoic,other,-4.94416666667,-79.3080555556,16.0,other,other,Macrostrat_original
207060.0,Porphyry,Unknown,volcanic,-8.16666666667,-78.1833333333,,volcanic,resolved,Macrostrat_original
207061.0,Porphyry,Cenozoic,other,-8.55944444444,-77.8963888889,12.8,other,other,Macrostrat_original
207062.0,Porphyry,Unknown,volcanic,-14.2,-74.45,,volcanic,resolved,Macrostrat_original
207063.0,Porphyry,Unknown,other,-14.1830555556,-75.1480555556,,other,other,Macrostrat_original
207064.0,Porphyry,Cenozoic,other,-11.4794444444,-76.0841666667,7.0,other,other,Macrostrat_original
207065.0,Porphyry,Unknown,other,-5.70444444444,-79.2805555556,,other,other,Macrostrat_original
207164.0,Porphyry,Unknown,other,17.7666666667,121.233333333,,other,other,Macrostrat_original
207165.0,Porphyry,Cenozoic,other,16.75,121.35,25.0,other,other,Macrostrat_original
207166.0,Porphyry,Cenozoic,mafic,14.2333333333,122.733333333,19.5,mafic,resolved,Macrostrat_original
207167.0,Porphyry,Cenozoic,mafic,15.0083333333,120.366666667,2.145,mafic,resolved,Macrostrat_original
207169.0,Porphyry,Unknown,other,16.7333333333,120.766666667,,other,other,Macrostrat_original
207170.0,Porphyry,Unknown,other,17.3,121.01,,other,other,Macrostrat_original
207172.0,Porphyry,Unknown,other,16.75,120.7,,other,other,Macrostrat_original
207174.0,Porphyry,Cenozoic,other,13.8,121.133333333,7.3,other,other,Macrostrat_original
207175.0,Porphyry,Unknown,volcanic,14.7666666667,121.316666667,,volcanic,resolved,Macrostrat_original
207177.0,Porphyry,Unknown,other,17.4,120.866666667,,other,other,Macrostrat_original
207179.0,Porphyry,Cenozoic,other,14.9736111111,120.204166667,2.7,other,other,Macrostrat_original
207181.0,Porphyry,Cenozoic,volcanic,16.3205555556,121.291388889,23.2,volcanic,resolved,Macrostrat_original
207289.0,Porphyry,Cenozoic,other,-23.4277777778,-69.5113888889,57.1,other,other,Macrostrat_original
207309.0,Porphyry,Cenozoic,felsic,-18.2897222222,-69.7213888889,14.15,felsic,resolved,Macrostrat_original
207310.0,Porphyry,Cenozoic,felsic,-19.8666666667,-68.9666666667,36.0,felsic,resolved,Macrostrat_original
207312.0,Porphyry,Cenozoic,carbonate,6.1,116.466666667,8.0,carbonate,resolved,Macrostrat_original
207315.0,Porphyry,Cenozoic,other,27.1677777778,-109.019166667,60.0,other,other,Macrostrat_original
207316.0,Porphyry,Cenozoic,volcanic,28.4111111111,-109.802777778,56.95,volcanic,resolved,Macrostrat_original
207317.0,Porphyry,Cenozoic,felsic,30.4816666667,-109.7525,56.8,felsic,resolved,Macrostrat_original
