Mindat_id,Deposit_type,age_category,Latitude,Longitude,age_midpoint_ma,glim_level1_code,glim_level1_description,lithology_B_class,lithology_B_status,lithology_B_confidence,glim_mapping_rationale,glim_match_method,glim_match_count,glim_overlap_ambiguous,lithology_B_source
11777.0,VMS,Paleozoic,47.2908333333,-66.0805555556,464.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
11803.0,VMS,Paleozoic,-41.8402208296,145.516600589,518.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
11824.0,VMS,Mesozoic,55.4333333333,-129.816666667,240.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
11886.0,VMS,Precambrian,-25.453766666667,118.57144444444,1800.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
11952.0,Magmatic sulfide,Unknown,-25.541142,27.184777,,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
11973.0,Porphyry,Cenozoic,18.8808333333,-101.640833333,36.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
12048.0,VMS,Precambrian,60.194208643377,23.363960814819,1800.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
12053.0,VMS,Precambrian,61.71,23.25,1900.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
12054.0,Porphyry,Precambrian,63.7708333333,25.2338888889,1850.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
12057.0,Porphyry,Mesozoic,50.6,-127.477777778,171.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
12663.0,Porphyry,Cenozoic,48.430248,18.769848,14.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13126.0,VMS,Precambrian,63.6833333333,25.9833333333,1520.5,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13132.0,VMS,Precambrian,62.4622222222,30.03,2150.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
13203.0,Sediment-Hosted,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
13473.0,Sediment-Hosted,Paleozoic,-35.0919444444,139.004722222,530.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13474.0,Sediment-Hosted,Precambrian,-32.0744438171387,138.279724121094,630.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13477.0,Sediment-Hosted,Precambrian,-34.3472222222,138.917777778,650.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
13482.0,Sediment-Hosted,Precambrian,-10.9755555556,25.9002777778,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
13770.0,Porphyry,Unknown,40.5815094,45.790990633643,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13826.0,IOCG,Precambrian,28.015,75.775555555556,812.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
13841.0,Sediment-Hosted,Unknown,40.3236111111,-75.47,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13949.0,Sediment-Hosted,Precambrian,-12.379562748361,27.828448825423,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
13955.0,VMS,Precambrian,65.065722605543,18.564164400013,1890.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
13958.0,IOCG,Unknown,-33.9758333333,137.689166667,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
14050.0,VMS,Paleozoic,0.0,0.0,464.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
14096.0,VMS,Mesozoic,24.273273850227,56.433540153503,100.0,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
14115.0,Porphyry,Cenozoic,19.0777777778,-102.031388889,33.400000000000006,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
14297.0,Magmatic sulfide,Precambrian,46.6511111111,-81.3777777778,1840.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
14351.0,Sediment-Hosted,Precambrian,-11.513835,27.440574,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
14413.0,VMS,Paleozoic,67.132777777778,16.077222222222,464.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
14738.0,Sediment-Hosted,Paleozoic,-11.0163888889,25.2261111111,381.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
14752.0,VMS,Paleozoic,37.573056,-7.970833,370.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
14853.0,VMS,Paleozoic,49.5980555556,-55.9411111111,500.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
15187.0,Porphyry,Precambrian,22.0166666667,80.7166666667,2468.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
15213.0,Porphyry,Cenozoic,6.0270953261096,116.65560699783,7.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
15217.0,Sediment-Hosted,Precambrian,-16.8794444444,30.15,1250.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
15806.0,VMS,Precambrian,49.8738888889,-90.9708333333,2735.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
15930.0,Magmatic sulfide,Unknown,62.0086,32.6768,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
15963.0,Porphyry,Precambrian,48.5225,-81.1163888889,2475.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
15998.0,Sediment-Hosted,Paleozoic,-12.083470845877,26.426579394645,510.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
16033.0,Porphyry,Mesozoic,42.601169444444,24.187177777778,90.685,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
16144.0,Sediment-Hosted,Precambrian,-12.513055555556,27.854166666667,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
16242.0,Porphyry,Unknown,47.51152,-121.3498,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
16397.0,Magmatic sulfide,Unknown,47.7083333333,-91.9416666667,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
16404.0,Sediment-Hosted,Precambrian,-16.933055555556,30.15,2118.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
16510.0,Porphyry,Cenozoic,22.123619596776,95.03357505746,16.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
16722.0,Magmatic sulfide,Precambrian,46.5177777778,-81.0588888889,1785.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
16723.0,VMS,Paleozoic,47.5252777778,-66.4316666667,445.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
16762.0,VMS,Paleozoic,-31.25874246,146.8696319,510.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
17046.0,IOCG,Paleozoic,19.2366666667,109.043333333,525.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
17053.0,Sediment-Hosted,Precambrian,-13.4608742,24.9932957,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
17055.0,VMS,Precambrian,65.230748903939,18.88184022886,1950.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
17154.0,Sediment-Hosted,Unknown,-22.978311,17.077479,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
17175.0,Porphyry,Cenozoic,-5.2080348283979,141.13899815844,1.15,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
17373.0,VMS,Paleozoic,33.5138888889,132.655555556,360.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
17460.0,VMS,Precambrian,54.962555555556,-99.728194444444,1800.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
17539.0,VMS,Mesozoic,15.55,-89.7166666667,100.0,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
17692.0,VMS,Paleozoic,-35.062222222222,149.57027777778,430.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
17816.0,Porphyry,Cenozoic,48.1975,-120.978888889,21.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18255.0,Porphyry,Unknown,47.4966666667,-121.36,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18270.0,Porphyry,Cenozoic,48.0086111111,-121.503611111,28.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18379.0,Magmatic sulfide,Precambrian,-21.9469444444,27.8552777778,2600.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
18441.0,Porphyry,Mesozoic,30.3333333333,-109.633333333,92.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18571.0,VMS,Precambrian,64.8256136963,20.2283273935,1520.5,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18578.0,VMS,Precambrian,65.375332040886,18.641685962502,1520.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
18580.0,VMS,Precambrian,64.9232070708,20.0928840623,1520.5,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18581.0,VMS,Precambrian,64.9391649158,20.0698227881,1520.5,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18583.0,VMS,Precambrian,64.922144814,20.2669007776,1950.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18672.0,VMS,Paleozoic,48.462462,-3.6091719999999,400.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
18705.0,VMS,Paleozoic,51.6333333333,81.75,388.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
18790.0,VMS,Mesozoic,35.097000904691,32.890835189352,100.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18837.0,IOCG,Unknown,63.7583,-116.9167,,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18839.0,VMS,Precambrian,-28.408309962785,121.14965749495,2690.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
18963.0,Magmatic sulfide,Unknown,-17.06367713504,31.655559539795,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
19036.0,Sediment-Hosted,Precambrian,0.20487741679014,30.002605319023,2000.0,ev,Evaporites,evaporite,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
19062.0,IOCG,Unknown,-20.9522349734,140.980773926,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
19089.0,Sediment-Hosted,Precambrian,-32.1075,138.77,630.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
19265.0,VMS,Paleozoic,-41.588229072894,145.71030842773,502.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
19429.0,VMS,Paleozoic,50.357467942368,83.540028127001,398.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
19493.0,VMS,Paleozoic,45.229721069336,-116.66889190674,280.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
19949.0,Porphyry,Cenozoic,50.9238888889,-121.421111111,61.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
19966.0,VMS,Precambrian,56.475,-99.6372222222,1800.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
19975.0,VMS,Precambrian,23.851570017734,40.939985211657,800.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
20111.0,Sediment-Hosted,Precambrian,-10.677777777778,25.535277777778,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
20202.0,Magmatic sulfide,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
20269.0,VMS,Paleozoic,48.291666666667,86.333333333333,371.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
21099.0,Porphyry,Mesozoic,39.04741,-119.2407,161.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
21132.0,Magmatic sulfide,Unknown,41.1666666667,117.383333333,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
21217.0,Magmatic sulfide,Precambrian,0.0,0.0,1086.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
21221.0,Magmatic sulfide,Precambrian,0.0,0.0,1500.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
21538.0,Porphyry,Cenozoic,16.2627777778,120.6225,1.25,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
21589.0,Porphyry,Cenozoic,29.945,55.8619444444,12.25,pi,Intermediate plutonic rocks,other,other,low,Intermediate plutonic not forced into felsic or mafic,exact_point_in_polygon,1,False,GLiM_full_polygon
21603.0,VMS,Paleozoic,33.9038888889,133.541666667,360.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
21605.0,VMS,Precambrian,54.719166666667,-101.82527777778,1800.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
21638.0,Magmatic sulfide,Precambrian,-19.776944444444,29.365833333333,2705.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
21755.0,VMS,Mesozoic,41.041111111111,40.76,83.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
22091.0,Magmatic sulfide,Unknown,22.75,33.6,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
22183.0,Porphyry,Mesozoic,48.9947222222,-119.477777778,173.55,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
22204.0,Porphyry,Mesozoic,48.6144444444,-120.381944444,88.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
22531.0,Sediment-Hosted,Mesozoic,38.3108333333,-108.948888889,220.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
22701.0,Sediment-Hosted,Unknown,34.5166666667,-99.55,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
22945.0,Porphyry,Cenozoic,31.8708333333,-111.133333333,62.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
22987.0,VMS,Mesozoic,-54.829694444444,-68.395836111111,170.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
23128.0,VMS,Paleozoic,64.626159,13.102498,470.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
23197.0,VMS,Paleozoic,37.638611111111,-6.8569444444444,320.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
23362.0,Porphyry,Cenozoic,-29.0,-67.75,4.4,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
23365.0,VMS,Precambrian,54.856080555556,-99.941711111111,1800.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
