Mindat_id,Deposit_type,age_category,Latitude,Longitude,macrostrat_class,macrostrat_status,glim_level1_code,glim_level1_description,glim_model_class,glim_status,glim_assignment_confidence,agreement_status,glim_overlap_ambiguous,lithology_C_class,lithology_C_status,lithology_C_source,lithology_C_confidence,lithology_C_reason
206296.0,Porphyry,Cenozoic,39.375,46.0227777778,other,other,vi,Intermediate volcanic rocks,volcanic,resolved,high,glim_resolves_macrostrat_other,False,volcanic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206299.0,Porphyry,Paleozoic,41.8,22.8666666667,metamorphic,resolved,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,both_resolved_disagree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206300.0,Porphyry,Cenozoic,41.3666666667,22.8166666667,metamorphic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_agree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206301.0,Porphyry,Cenozoic,41.6166666667,22.8833333333,metamorphic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_agree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206303.0,Porphyry,Cenozoic,-2.01666666667,146.883333333,felsic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206304.0,Porphyry,Cenozoic,-2.11666666667,146.95,felsic,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206306.0,Porphyry,Cenozoic,-5.01666666667,141.216666667,other,other,sc,Carbonate sedimentary rocks,carbonate,resolved,high,glim_resolves_macrostrat_other,False,carbonate,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206307.0,Porphyry,Cenozoic,-5.06666666667,141.333333333,other,other,pi,Intermediate plutonic rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
206308.0,Porphyry,Unknown,-6.75,146.283333333,volcanic,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206309.0,Porphyry,Cenozoic,-9.3,147.583333333,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206311.0,Porphyry,Unknown,-24.1333333333,-66.6,felsic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206312.0,Porphyry,Cenozoic,-25.1444444444,-66.7625,felsic,resolved,su,Unconsolidated sediments,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206314.0,Porphyry,Cenozoic,-24.5666666667,-67.7833333333,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206315.0,Porphyry,Cenozoic,-24.5833333333,-67.7333333333,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206317.0,Porphyry,Paleozoic,-32.1377777778,-69.4391666667,other,other,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,glim_resolves_macrostrat_other,False,siliciclastic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206318.0,Porphyry,Mesozoic,-32.25,-69.4333333333,other,other,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,glim_resolves_macrostrat_other,False,siliciclastic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206319.0,Porphyry,Cenozoic,-37.4325,-70.4666666667,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206321.0,Porphyry,Cenozoic,-32.4166666667,-69.0833333333,other,other,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,glim_resolves_macrostrat_other,False,siliciclastic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206322.0,Porphyry,Cenozoic,-32.4833333333,-69.1,other,other,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,glim_resolves_macrostrat_other,False,siliciclastic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206323.0,Porphyry,Mesozoic,40.0166666667,46.75,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206324.0,Porphyry,Mesozoic,40.6333333333,45.85,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206325.0,Porphyry,Cenozoic,40.575991933259,45.803415911642,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206326.0,Porphyry,Mesozoic,40.5134,46.0806,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206328.0,Porphyry,Unknown,22.1166666667,-80.0333333333,mafic,resolved,sc,Carbonate sedimentary rocks,carbonate,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206330.0,Porphyry,Unknown,9.69722222222,-83.3583333333,other,other,vi,Intermediate volcanic rocks,volcanic,resolved,high,glim_resolves_macrostrat_other,False,volcanic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206331.0,Porphyry,Unknown,9.36944444444,-82.9763888889,felsic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206332.0,Porphyry,Precambrian,-28.053341290713,16.895548619208,metamorphic,resolved,va,Acid volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206333.0,Porphyry,Precambrian,-28.697125,17.887326,metamorphic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_disagree,False,metamorphic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206334.0,Porphyry,Unknown,23.7083333333,95.5166666667,other,other,pb,Basic plutonic rocks,mafic,resolved,high,glim_resolves_macrostrat_other,False,mafic,resolved,GLiM_fallback,high,GLiM resolves original Macrostrat other
206377.0,Porphyry,Precambrian,49.845,-91.085,felsic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206378.0,Porphyry,Precambrian,47.0430555556,-84.6152777778,mafic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206380.0,Porphyry,Precambrian,48.2527777778,-79.0686111111,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206381.0,Porphyry,Precambrian,46.085,-60.3541666667,volcanic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206382.0,Porphyry,Unknown,62.3416666667,-136.691666667,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206383.0,Porphyry,Mesozoic,62.7361111111,-138.829166667,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206384.0,Porphyry,Mesozoic,62.4166666667,-137.616666667,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206394.0,Porphyry,Cenozoic,49.2555555556,-125.983333333,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206395.0,Porphyry,Unknown,49.5125,-123.36777777778,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206396.0,Porphyry,Mesozoic,53.6811111111,-127.178055556,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206397.0,Porphyry,Mesozoic,57.06,-126.759444444,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206398.0,Porphyry,Mesozoic,57.0058333333,-126.750833333,volcanic,resolved,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206399.0,Porphyry,Unknown,51.313333333333,-121.08888888889,mafic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206400.0,Porphyry,Mesozoic,50.450727661956,-121.03843802177,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206402.0,Porphyry,Mesozoic,51.1044444444,-123.4,volcanic,resolved,py,Pyroclastics,volcanic,resolved,medium,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206403.0,Porphyry,Mesozoic,57.3641666667,-130.990277778,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206419.0,Porphyry,Unknown,50.643333333333,-120.42444444444,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206420.0,Porphyry,Mesozoic,50.6141666667,-120.530833333,mafic,resolved,vb,Basic volcanic rocks,volcanic,resolved,high,both_resolved_disagree,False,mafic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206423.0,Porphyry,Mesozoic,49.6483333333,-120.526111111,volcanic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206425.0,Porphyry,Mesozoic,50.4941666667,-120.996666667,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206428.0,Porphyry,Unknown,49.2933333333,-120.759444444,volcanic,resolved,mt,Metamorphics,metamorphic,resolved,high,both_resolved_disagree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206429.0,Porphyry,Mesozoic,53.7583333333,-127.215,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206430.0,Porphyry,Mesozoic,49.8833333333,-117.366666667,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206434.0,Porphyry,Mesozoic,58.4838888889,-129.107222222,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206435.0,Porphyry,Mesozoic,52.5180555556,-122.2875,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206436.0,Porphyry,Unknown,50.430071782043,-120.99992603737,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206437.0,Porphyry,Unknown,54.852222222222,-127.68972222222,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206438.0,Porphyry,Mesozoic,52.5544444444,-121.641666667,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206439.0,Porphyry,Mesozoic,53.6736111111,-127.056944444,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206448.0,Porphyry,Mesozoic,56.6666666667,-131.0925,volcanic,resolved,sm,Mixed sedimentary rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206449.0,Porphyry,Mesozoic,53.535,-127.2375,other,other,pi,Intermediate plutonic rocks,other,other,low,both_unresolved_macro_other_glim_other,False,other,other,unresolved_broad_class,low,Neither source supports a cautious specific class
206451.0,Porphyry,Unknown,58.253611111111,-129.82666666667,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206452.0,Porphyry,Mesozoic,55.126128299635,-124.02642917616,volcanic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206453.0,Porphyry,Cenozoic,54.809722222222,-126.89611111111,volcanic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206454.0,Porphyry,Mesozoic,54.0166666667,-126.99,volcanic,resolved,vi,Intermediate volcanic rocks,volcanic,resolved,high,both_resolved_agree,False,volcanic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206455.0,Porphyry,Mesozoic,55.915833333333,-125.51361111111,felsic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206456.0,Porphyry,Cenozoic,53.8036111111,-127.435,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206458.0,Porphyry,Cenozoic,51.1333333333,-122.614166667,siliciclastic,resolved,pi,Intermediate plutonic rocks,other,other,low,macrostrat_resolved_glim_other,False,siliciclastic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
206459.0,Porphyry,Unknown,50.710555555556,-127.97222222222,felsic,resolved,pa,Acid plutonic rocks,felsic,resolved,high,both_resolved_agree,False,felsic,resolved,Macrostrat,original_rule_based,Macrostrat specific class retained
