Mindat_id,Amphiboles_pyroxenes,As_Sb_Bi_sulfosalts,Au_Ag_native,Barite,Borates,Carbonates,Clay_minerals,Cu_carbonates_silicates,Cu_oxides,Cu_sulfides_other,Cu_sulfides_primary,Cu_sulfides_supergene,Epidote_group,Evaporite_sulfates,Fe_oxides_hydroxides,Fe_sulfides,Feldspars,Halides_fluorite,Halides_other,Micas_sericite,Mn_oxides,Mo_sulfides,Native_elements_misc,Ni_Co_sulfides_arsenides,Other_accessory,Other_silicates,Oxides_misc,PGE_alloys_intermetallics,Pb_sulfides,Phosphates_apatite,Phosphates_other,Quartz,REE_accessory,Skarn_calc_silicates,Sulfates_other,Sulfides_misc,Ti_oxides,Zn_sulfides
205984.0,0,0,2,0,0,2,0,0,0,0,2,2,0,1,3,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,2,0,0,1,1
205985.0,0,1,2,1,0,2,1,2,0,1,2,2,0,1,4,3,1,1,1,1,0,1,0,2,0,1,0,0,2,0,0,1,0,1,2,2,0,1
205986.0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
205987.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
205988.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
205989.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205991.0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
205992.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
205993.0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
205994.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
205996.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205998.0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206003.0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206004.0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206005.0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1
206008.0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0
206009.0,0,0,1,0,0,1,0,1,0,2,2,3,0,0,3,1,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1
206012.0,0,0,0,1,0,1,2,0,0,7,2,3,0,2,2,3,0,1,0,1,0,1,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,1
206013.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206050.0,0,1,2,1,0,4,0,2,1,2,2,1,0,0,2,2,1,0,1,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,1
206052.0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,1
206070.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
206132.0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
206134.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206135.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206136.0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
206137.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206138.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206139.0,0,0,1,1,0,0,1,0,0,2,2,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1
206140.0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206141.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
206142.0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
206143.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
206145.0,0,0,1,0,0,0,0,2,2,1,2,2,0,0,4,3,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
206147.0,0,0,1,0,0,1,1,2,1,1,2,2,0,2,4,3,1,0,0,1,0,1,1,1,0,7,0,0,2,0,0,1,0,3,0,2,1,1
206148.0,0,1,1,1,0,2,1,2,0,3,2,1,0,2,2,2,1,1,0,1,0,1,1,0,0,4,0,0,3,0,0,1,0,3,1,4,0,1
206152.0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1
206153.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
206154.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206156.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1
206157.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
206159.0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,2,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,1,1
206160.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206163.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206167.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
206169.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206170.0,0,0,1,1,0,0,0,1,1,0,2,2,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
206171.0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
206172.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206173.0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206176.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
206180.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
206190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206191.0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206195.0,0,0,1,0,0,0,1,2,0,0,2,2,0,2,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
206196.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206199.0,0,0,1,0,0,0,0,2,2,0,1,0,0,2,3,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206202.0,0,0,2,0,0,1,1,2,2,0,2,2,0,2,3,2,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,4,0,0,1
206205.0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
206208.0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206210.0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206211.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
206212.0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
206213.0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206214.0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,3,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
206217.0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
206218.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206219.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
206220.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
206222.0,0,0,1,1,0,4,1,2,0,3,2,1,0,0,5,3,3,0,0,1,0,1,0,1,0,7,0,0,1,0,0,1,0,3,0,0,1,1
206223.0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
206293.0,0,1,2,0,0,0,1,2,0,4,2,1,0,0,2,2,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
206294.0,0,1,1,0,0,0,1,2,0,2,2,2,0,2,3,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,0,0,0,1
206295.0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
206296.0,0,0,1,0,0,3,0,2,2,6,2,2,0,1,3,2,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1
206299.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206300.0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
206301.0,0,1,1,1,0,2,1,2,0,10,2,3,0,1,4,3,1,0,0,1,0,1,0,2,0,3,1,0,1,0,0,1,0,1,3,1,1,1
206303.0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
206304.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
206306.0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
206307.0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
206308.0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
206309.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1
206311.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206312.0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
206313.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206314.0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1
206315.0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
206317.0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
206318.0,0,2,1,0,0,1,1,2,2,1,2,2,0,1,1,3,1,0,0,1,0,1,2,2,0,4,0,0,1,0,0,1,0,1,1,0,1,1
206319.0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
206321.0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,4,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206322.0,0,0,1,0,0,0,2,1,0,1,2,0,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1
206323.0,0,0,1,0,0,0,1,2,2,0,2,0,0,0,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206324.0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206325.0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
206326.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
206328.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206329.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206330.0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
206331.0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
206332.0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206333.0,0,0,2,0,0,0,0,2,1,0,2,3,0,1,4,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,2,0,1,1
206334.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206377.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206378.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206380.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206381.0,0,0,0,1,0,1,1,2,0,0,2,0,0,1,2,1,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0
206382.0,0,0,1,1,0,2,0,2,0,0,2,2,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
206383.0,0,0,1,0,0,0,2,2,2,0,2,3,0,2,4,1,0,0,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,1,3,0,0,1
206384.0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
206394.0,0,0,0,0,0,0,1,0,2,2,2,3,0,2,3,3,1,0,0,1,0,1,2,0,0,2,0,0,0,0,0,1,0,2,1,0,0,1
206395.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
206396.0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206397.0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
206398.0,0,1,1,1,0,1,1,2,2,0,2,2,0,1,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
206399.0,0,0,0,0,0,2,0,2,1,0,2,2,0,0,2,2,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
206400.0,0,0,0,0,0,0,2,2,1,0,2,2,0,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
206402.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,0,1,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0
206403.0,0,0,0,0,0,0,1,2,1,0,2,1,0,2,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
206419.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
206420.0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
206423.0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206425.0,0,0,0,0,0,0,2,2,2,1,2,3,0,2,3,1,1,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,2,1,0,1,1
206428.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206429.0,0,0,0,0,0,1,2,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206430.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
206431.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206432.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206434.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206435.0,0,0,0,0,0,0,0,0,2,0,2,3,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
206436.0,0,0,0,0,0,0,2,0,0,1,2,3,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1
206437.0,0,1,0,0,0,1,1,1,0,1,2,3,0,0,2,3,0,1,0,1,0,1,1,1,0,3,0,0,1,0,0,1,0,0,0,0,1,1
206438.0,0,0,1,0,0,0,0,2,0,0,2,2,0,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
206439.0,0,0,0,0,0,1,2,0,0,0,2,0,0,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
206448.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206449.0,0,0,0,1,0,3,1,1,0,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1
206451.0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
206452.0,0,0,1,1,0,0,0,2,2,1,2,3,0,0,3,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1
206453.0,0,0,0,0,0,1,1,2,0,0,2,2,1,0,2,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
206454.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206455.0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
206456.0,0,0,0,0,0,0,2,2,2,0,2,3,0,2,4,2,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,3,0,0,1
206458.0,0,0,0,0,0,0,0,2,2,0,2,3,0,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1
206459.0,0,0,0,0,0,2,1,0,0,0,2,2,0,0,3,2,0,3,0,1,0,1,1,0,0,4,1,0,0,0,0,1,0,1,1,0,1,0
206460.0,0,0,1,0,0,4,1,2,0,0,2,3,0,2,3,1,1,0,0,1,0,1,0,0,0,6,0,0,1,0,0,1,0,2,0,0,0,1
206462.0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
206464.0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206465.0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206466.0,0,0,1,0,0,3,0,2,0,0,2,1,0,0,4,2,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,1,0,1,1,0,1,1
206467.0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
206690.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1
206849.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206850.0,0,0,0,0,0,0,2,1,1,0,2,3,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
206851.0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
206852.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206853.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206854.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206855.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206856.0,0,0,0,1,0,0,1,2,2,0,2,3,0,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
206858.0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,3,1,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0
206859.0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,2,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,1
206860.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206889.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
206890.0,0,0,0,0,0,0,2,1,2,0,2,1,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
